video,duration_sec,stroke_peak_frame,wrist_speed_avg,wrist_speed_max,explosiveness_index,fluidity,mean_visibility,elbow_left_avg,elbow_left_min,elbow_left_max,elbow_left_std,elbow_right_avg,elbow_right_min,elbow_right_max,elbow_right_std,knee_left_avg,knee_left_min,knee_left_max,knee_left_std,knee_right_avg,knee_right_min,knee_right_max,knee_right_std,hip_avg,hip_min,hip_max,hip_std,torso_lean_avg,torso_lean_min,torso_lean_max,torso_lean_std,elbow_symmetry,knee_symmetry,shoulder_width,hip_width,left_eye_x_min,left_eye_x_max,left_eye_x_avg,left_eye_x_std,left_eye_x_norm,left_eye_y_min,left_eye_y_max,left_eye_y_avg,left_eye_y_std,left_eye_y_norm,right_eye_x_min,right_eye_x_max,right_eye_x_avg,right_eye_x_std,right_eye_x_norm,right_eye_y_min,right_eye_y_max,right_eye_y_avg,right_eye_y_std,right_eye_y_norm,left_shoulder_x_min,left_shoulder_x_max,left_shoulder_x_avg,left_shoulder_x_std,left_shoulder_x_norm,left_shoulder_y_min,left_shoulder_y_max,left_shoulder_y_avg,left_shoulder_y_std,left_shoulder_y_norm,right_shoulder_x_min,right_shoulder_x_max,right_shoulder_x_avg,right_shoulder_x_std,right_shoulder_x_norm,right_shoulder_y_min,right_shoulder_y_max,right_shoulder_y_avg,right_shoulder_y_std,right_shoulder_y_norm,left_elbow_x_min,left_elbow_x_max,left_elbow_x_avg,left_elbow_x_std,left_elbow_x_norm,left_elbow_y_min,left_elbow_y_max,left_elbow_y_avg,left_elbow_y_std,left_elbow_y_norm,right_elbow_x_min,right_elbow_x_max,right_elbow_x_avg,right_elbow_x_std,right_elbow_x_norm,right_elbow_y_min,right_elbow_y_max,right_elbow_y_avg,right_elbow_y_std,right_elbow_y_norm,left_wrist_x_min,left_wrist_x_max,left_wrist_x_avg,left_wrist_x_std,left_wrist_x_norm,left_wrist_y_min,left_wrist_y_max,left_wrist_y_avg,left_wrist_y_std,left_wrist_y_norm,right_wrist_x_min,right_wrist_x_max,right_wrist_x_avg,right_wrist_x_std,right_wrist_x_norm,right_wrist_y_min,right_wrist_y_max,right_wrist_y_avg,right_wrist_y_std,right_wrist_y_norm,left_hip_x_min,left_hip_x_max,left_hip_x_avg,left_hip_x_std,left_hip_x_norm,left_hip_y_min,left_hip_y_max,left_hip_y_avg,left_hip_y_std,left_hip_y_norm,right_hip_x_min,right_hip_x_max,right_hip_x_avg,right_hip_x_std,right_hip_x_norm,right_hip_y_min,right_hip_y_max,right_hip_y_avg,right_hip_y_std,right_hip_y_norm,left_knee_x_min,left_knee_x_max,left_knee_x_avg,left_knee_x_std,left_knee_x_norm,left_knee_y_min,left_knee_y_max,left_knee_y_avg,left_knee_y_std,left_knee_y_norm,right_knee_x_min,right_knee_x_max,right_knee_x_avg,right_knee_x_std,right_knee_x_norm,right_knee_y_min,right_knee_y_max,right_knee_y_avg,right_knee_y_std,right_knee_y_norm,left_ankle_x_min,left_ankle_x_max,left_ankle_x_avg,left_ankle_x_std,left_ankle_x_norm,left_ankle_y_min,left_ankle_y_max,left_ankle_y_avg,left_ankle_y_std,left_ankle_y_norm,right_ankle_x_min,right_ankle_x_max,right_ankle_x_avg,right_ankle_x_std,right_ankle_x_norm,right_ankle_y_min,right_ankle_y_max,right_ankle_y_avg,right_ankle_y_std,right_ankle_y_norm,label
p6_smash_s2.csv,2.933333333,28,0.895509584,5.679786297,6.342518718,44.38637314,0.440234017,123.5464238,8.996637454,179.228213,49.05328097,115.5595429,7.695229145,179.3958882,53.63274646,166.8755942,140.7143897,179.8437614,9.154127265,169.8590788,157.645061,179.7773036,5.238231182,169.5730683,148.32979,179.6749373,7.742990211,95.2308217,-179.995452,179.7465911,135.1905488,7.986880933,2.983484605,0.087431354,0.048612726,0.391344,0.5421772,0.47806545,0.044481444,5.467894876,0.28779942,0.36252266,0.328633187,0.016202122,3.758756712,0.38660228,0.5465178,0.467945248,0.0453485,5.352144617,0.28584796,0.3625867,0.329625412,0.016112741,3.770105323,0.4321134,0.55165344,0.502583679,0.029083654,5.748323207,0.3302021,0.414634,0.37296298,0.018957487,4.265780696,0.40205902,0.5214205,0.446775826,0.029454182,5.110018408,0.33837223,0.41870797,0.378243585,0.020902474,4.326177847,0.4024213,0.58112335,0.522801703,0.037762515,5.979567758,0.24377845,0.48904455,0.424839683,0.044002705,4.859122793,0.38392648,0.63299274,0.444237394,0.046985437,5.080984973,0.28015515,0.4910031,0.425016729,0.053166453,4.861147759,0.4104824,0.59178823,0.517106728,0.047731311,5.914431225,0.15002033,0.53492725,0.443053259,0.091075219,5.067441374,0.39580747,0.56552625,0.456155796,0.044588486,5.217302229,0.2659639,0.53993714,0.437414776,0.097823393,5.002950979,0.4693842,0.536347,0.497012165,0.015587589,5.684598772,0.4806339,0.5308453,0.507634619,0.010344288,5.806093559,0.42479038,0.5334457,0.460121649,0.023568947,5.26266185,0.48265645,0.5404582,0.509138848,0.011419838,5.823298246,0.46410412,0.54785067,0.502371319,0.020930534,5.745894336,0.5841239,0.6235421,0.604267919,0.006913808,6.911341236,0.41842508,0.54552776,0.461231807,0.023029187,5.275359327,0.5751066,0.63187015,0.61381985,0.010059562,7.020591867,0.44757015,0.5386931,0.486468467,0.031962642,5.564004753,0.6655441,0.7204062,0.692244457,0.013437145,7.917576806,0.43123913,0.52656114,0.453343489,0.018042301,5.185136342,0.68020093,0.7331259,0.715666108,0.012549889,8.185462984,smash
p27_smash_s1.csv,1.733333333,20,0.650839591,5.333291286,8.194478889,38.06664354,0.496698326,123.1212585,17.50764786,179.3895822,42.84574183,139.5782028,86.7993608,179.7023013,21.27736276,177.8196501,170.9831182,179.9638316,1.834102943,176.2860515,138.7568386,179.9566537,6.069756141,168.9551336,157.9055808,179.7740382,6.178061155,21.8803215,-179.9903771,179.5191549,171.6702862,16.45694427,1.533598585,0.121916437,0.068939121,0.37033355,0.49830216,0.44681574,0.045696256,3.664934369,0.2993245,0.35137352,0.3280819,0.012647682,2.691039114,0.35774285,0.47818035,0.429691442,0.041960995,3.524475067,0.305445,0.354151,0.329607084,0.011544528,2.703549188,0.4383511,0.5241083,0.496439401,0.025493944,4.071964488,0.3533905,0.41325933,0.390571967,0.016262184,3.203603852,0.39835107,0.4475875,0.423679249,0.015826358,3.47516102,0.36858818,0.40500772,0.393003564,0.009252692,3.223548638,0.4780471,0.5970957,0.523075643,0.029619046,4.290443981,0.34432513,0.50223714,0.463297352,0.039961637,3.800122145,0.31565815,0.46913898,0.410437136,0.039356095,3.36654471,0.3976977,0.49053034,0.46679145,0.023204331,3.828781927,0.38706803,0.5858792,0.505785625,0.05347641,4.148625388,0.2833416,0.55041003,0.487006276,0.069321191,3.994590794,0.29672533,0.5287688,0.414790345,0.068201782,3.402251211,0.44262058,0.5522696,0.506390377,0.031348035,4.153585764,0.49024767,0.5227588,0.505033974,0.008618141,4.142460087,0.5286835,0.576798,0.557621625,0.011229784,4.573801851,0.42866904,0.47943196,0.449549725,0.01007339,3.687359447,0.53512293,0.58006984,0.559348168,0.010108069,4.587963548,0.51694614,0.5402406,0.5256884,0.005682361,4.311874702,0.66200113,0.6917852,0.676782768,0.00734438,5.551202003,0.4162217,0.46011576,0.439789508,0.007447024,3.607302833,0.6686709,0.70215195,0.683496672,0.006620551,5.606271715,0.5351106,0.5498311,0.54230874,0.003763251,4.448200377,0.76597804,0.79322886,0.78106294,0.005869448,6.406543368,0.42040467,0.52984154,0.431804715,0.014711335,3.541808848,0.7769458,0.80674547,0.788630451,0.00579723,6.46861466,smash
p13_smash_s1.csv,2.7,19,0.855031431,4.534833598,5.303703974,33.09975416,0.544183813,132.6969779,3.154318196,179.9964087,53.20080128,141.5057452,0.110326977,179.5635746,55.79616941,170.2981879,151.681142,179.5646364,5.730513559,170.8830158,146.1063024,179.95157,5.91885285,170.7447571,141.6524487,179.9611081,9.37318492,10.65696465,-177.6409687,176.1430329,142.0463872,8.80876735,0.584827952,0.073566943,0.050386057,0.3688967,0.5300062,0.462171207,0.05061484,6.282321754,0.34203076,0.48239213,0.40334798,0.033449573,5.482733997,0.37194288,0.52556634,0.453945311,0.047783314,6.170506645,0.3528889,0.48046646,0.405146923,0.032679681,5.507187135,0.42761356,0.5374403,0.48717317,0.032363502,6.622174982,0.36917326,0.49908304,0.446730122,0.026650505,6.072430123,0.39996886,0.49992758,0.448020555,0.028344668,6.089971065,0.42394897,0.48986217,0.453245154,0.019938883,6.160989355,0.4424958,0.5521563,0.507696418,0.03123747,6.901148753,0.30427116,0.5938071,0.493702361,0.065136639,6.71092668,0.34969902,0.512745,0.445587339,0.041891372,6.056896209,0.38773894,0.57812953,0.515566911,0.030468307,7.008132856,0.42145938,0.55122936,0.502481606,0.038163777,6.830263497,0.22314158,0.6932525,0.527794451,0.109306664,7.174342559,0.31610683,0.5331434,0.438453499,0.047894045,5.959925476,0.3431908,0.67985904,0.560573176,0.070256253,7.619905784,0.4598962,0.5226185,0.50123674,0.017767708,6.813341945,0.5381527,0.6345221,0.580006654,0.016821084,7.884066252,0.45496643,0.51476,0.476094351,0.01589577,6.471579901,0.5566633,0.62323743,0.582906425,0.012568718,7.923483017,0.46247837,0.5440257,0.508445417,0.020796239,6.911329946,0.6546924,0.7678989,0.679935545,0.020770987,9.242405847,0.4478261,0.5308426,0.483308796,0.017760986,6.569646302,0.6624725,0.7426244,0.686420315,0.013517409,9.330553716,0.4600887,0.54403174,0.502459656,0.018774669,6.829965119,0.7165529,0.8245678,0.76979001,0.021831123,10.46380313,0.45732474,0.5430875,0.483851883,0.02308646,6.577028524,0.73639214,0.798282,0.777838812,0.014683188,10.57321099,smash
p26_smash_s1.csv,2.533333333,39,0.363038721,1.581819601,4.357164982,9.067757165,0.560899278,108.4231117,22.16931142,179.8733693,43.77445378,134.8317345,2.296304852,179.3273343,45.40756529,157.0569601,27.2082229,179.9583168,37.19609044,164.4682894,61.37123948,179.9852945,22.07752341,168.6395742,146.3874029,178.3230035,7.262277887,136.3996327,-179.6299111,179.8439372,106.3230212,26.40862283,7.411329295,0.07391649,0.054521275,0.4027042,0.5388063,0.480468296,0.039586825,6.500150317,0.37828583,0.42733568,0.39649109,0.014654676,5.36404109,0.37995738,0.51942754,0.460201858,0.041505694,6.225970117,0.37731344,0.43089652,0.396993488,0.01626717,5.370837933,0.44598123,0.54989934,0.511428572,0.028671418,6.919005105,0.4283838,0.507829,0.460331835,0.022534522,6.22772855,0.38144833,0.48179054,0.442356636,0.025424661,5.984546015,0.43341956,0.50463563,0.468323821,0.022116659,6.335850375,0.43931466,0.5744225,0.522175398,0.036238932,7.064396561,0.35433358,0.63236356,0.530542958,0.049604449,7.177599447,0.39244962,0.4703645,0.440620943,0.016941225,5.961064213,0.49651346,0.60966945,0.542884423,0.037163081,7.34456443,0.36189204,0.6020372,0.496244999,0.063958203,6.713589879,0.32067186,0.6952061,0.541892528,0.073570994,7.331145293,0.35667107,0.49918264,0.435704942,0.033263425,5.89455671,0.53699183,0.6802553,0.579906027,0.029315178,7.845421601,0.49727255,0.5251006,0.511486448,0.007447608,6.919788103,0.57106066,0.65407765,0.606235555,0.023442968,8.201628009,0.4493445,0.49669752,0.465993697,0.010642568,6.304326644,0.57225883,0.65472376,0.608365051,0.024554358,8.230437498,0.47123608,0.5280784,0.511265791,0.01311794,6.916802874,0.6691922,0.8149211,0.71653983,0.038082356,9.693910379,0.44104677,0.5020012,0.46356383,0.013036749,6.271453506,0.6757202,0.8129646,0.723718109,0.038114241,9.791023742,0.47581062,0.53642595,0.518748328,0.010764111,7.018032482,0.75954115,0.8620517,0.784712847,0.018889812,10.6162082,0.41661334,0.5333295,0.461714744,0.026395789,6.246437624,0.7741763,0.86181366,0.80994007,0.026414208,10.95750177,smash
p21_smash_s3.csv,2.033333333,33,0.747639017,5.56998666,7.450101628,43.71667674,0.510523132,146.8503506,72.78075101,179.6011742,21.81870977,153.8188586,60.11970971,179.8451835,28.39107066,167.8237997,142.5653011,179.9916984,10.12833645,166.9516952,145.7027028,179.5879395,8.770516221,168.8034886,157.1071337,179.7441774,6.102262624,155.6334989,-178.2199937,179.5992167,63.01466263,6.968508065,0.872104523,0.095727053,0.064678336,0.4209836,0.54338825,0.485876583,0.027030491,5.075645446,0.33437568,0.40401638,0.363681646,0.01413152,3.799152197,0.4130548,0.5222266,0.467891688,0.02585008,4.887768615,0.34868348,0.41052115,0.366516387,0.01354446,3.828764952,0.47916162,0.58171433,0.518476641,0.022610171,5.416197639,0.35875198,0.44058228,0.419352898,0.019860855,4.380714567,0.41879866,0.48604196,0.452213019,0.017324588,4.723983474,0.41051924,0.48866427,0.434720681,0.014084159,4.541252084,0.5206641,0.60682577,0.561786684,0.023099995,5.868630275,0.29593575,0.5128443,0.459163385,0.058357333,4.796589555,0.41550976,0.56325155,0.465300502,0.040926251,4.860700138,0.399998,0.57762045,0.495537789,0.038053048,5.17656995,0.4854139,0.6775588,0.574898259,0.050778396,6.005598606,0.16157492,0.60383856,0.48904222,0.111721509,5.108714856,0.40428734,0.6183084,0.491314912,0.068638764,5.132456229,0.38842726,0.6117842,0.532004044,0.071624453,5.557509866,0.48893124,0.5673875,0.526348402,0.024930976,5.498428945,0.5232345,0.6069299,0.576493971,0.019596955,6.022268003,0.43999097,0.50303304,0.473904598,0.020075495,4.950581682,0.5411638,0.60789084,0.580070991,0.014484449,6.059634871,0.50010455,0.587543,0.545644626,0.022440162,5.700004403,0.64404154,0.71019197,0.67985643,0.013266702,7.102030257,0.42303392,0.50552523,0.466569137,0.024495138,4.873952761,0.65823174,0.72322786,0.686350951,0.012568976,7.169874413,0.500925,0.59805584,0.544478217,0.023244818,5.687819664,0.75071514,0.80360174,0.771157663,0.014087079,8.055796508,0.39524007,0.5154535,0.450297579,0.039210182,4.703974088,0.75558585,0.80652785,0.777851598,0.01543863,8.125723812,smash
p31_smash_s3.csv,2.433333333,60,0.497541472,1.966865526,3.953169005,12.3500032,0.558536156,136.5108648,28.77535754,176.8462854,42.43914294,163.3377469,121.9774003,179.9514335,11.60398147,168.4005599,128.4395065,179.9645151,9.714791117,168.7762932,128.1200855,179.4166825,9.087401957,168.9048728,138.9440637,179.7375986,8.62966534,11.65849239,-179.9754095,179.8331779,161.639788,26.82688204,0.375733322,0.087864816,0.058168681,0.40667665,0.5761286,0.506838301,0.055583488,5.768387461,0.34774718,0.45391542,0.382031118,0.034766352,4.347941944,0.39612812,0.5509744,0.489929321,0.051000189,5.575944332,0.34784898,0.46385106,0.384892392,0.039162686,4.380506451,0.46946603,0.58382803,0.547884854,0.038123364,6.235543195,0.3952207,0.45907113,0.427215892,0.014329435,4.862195283,0.4369495,0.5106708,0.480419201,0.021819235,5.467708519,0.4040283,0.48647904,0.437648848,0.025285246,4.980934007,0.4507466,0.6074387,0.560376011,0.04770725,6.37770656,0.46125194,0.55708385,0.496340725,0.025285569,5.648913284,0.41106713,0.49132735,0.462988552,0.022648687,5.269328214,0.4647441,0.57062197,0.513016623,0.032944817,5.838703685,0.40965444,0.6442324,0.548192566,0.07240338,6.239045308,0.42130455,0.6214543,0.544358881,0.059142009,6.195413683,0.3398115,0.5051052,0.441621175,0.040096193,5.026143537,0.5049219,0.6311921,0.57271343,0.035106495,6.518120199,0.5274932,0.57866067,0.55845663,0.008104073,6.355861852,0.537648,0.61789596,0.579973399,0.026691793,6.600746775,0.49320555,0.56605107,0.511685728,0.013944835,5.823556603,0.52963054,0.6269996,0.58231395,0.029813008,6.627384874,0.5006362,0.59584504,0.566168055,0.019170913,6.443626504,0.64573866,0.75351155,0.69677034,0.036009019,7.930026759,0.48937172,0.58555555,0.514515909,0.018099719,5.855767233,0.6515621,0.7640955,0.703940497,0.037187912,8.011631179,0.5015615,0.6011421,0.562804187,0.020022295,6.405341916,0.7251527,0.8529235,0.780465243,0.041691289,8.882568488,0.48879212,0.5940285,0.515057869,0.022331328,5.861935353,0.7335014,0.87019706,0.798495482,0.046950388,9.087772803,smash
p35_smash_s2.csv,1.966666667,29,0.685291278,5.766297629,8.414374755,29.98215316,0.460068659,140.1338985,9.276429365,178.829364,33.52798736,136.7673373,35.0979852,179.4125374,32.59535492,151.8887499,120.0289619,177.8227957,14.3994676,160.3570428,130.0271688,178.2548318,13.81342831,165.1181521,148.4109698,179.7324625,7.582114514,90.83490815,-179.9986217,179.6380957,140.7436236,3.366561201,8.468292947,0.089783829,0.056737662,0.4594503,0.5126756,0.494655097,0.010467837,5.509400792,0.27665713,0.41329843,0.353738426,0.03380481,3.939890197,0.4649067,0.49587488,0.482003048,0.007066466,5.368484003,0.27960226,0.4142848,0.354320162,0.034123891,3.946369484,0.45058972,0.5601365,0.513780266,0.025932118,5.722414308,0.29975203,0.45538634,0.399455858,0.034378289,4.449084696,0.43631315,0.48372924,0.454639196,0.010924054,5.063709165,0.33954725,0.45591217,0.404370625,0.02784373,4.5038247,0.4591778,0.6105784,0.533946008,0.036761327,5.947017589,0.26198655,0.49841902,0.436332509,0.055709675,4.859811788,0.39455384,0.49986994,0.443152406,0.025772586,4.935770875,0.34605366,0.5075665,0.44696187,0.044093355,4.978200161,0.45852324,0.6749233,0.537574746,0.045666101,5.987433978,0.18719137,0.5472944,0.451217432,0.094063469,5.025598031,0.39297196,0.55615443,0.463397602,0.036743187,5.161259096,0.26559144,0.55096424,0.468919885,0.081062325,5.222765531,0.45109266,0.54765713,0.501422012,0.026207061,5.584769772,0.4838165,0.5861623,0.539743368,0.023414281,6.01158779,0.43512997,0.4909721,0.463030804,0.01564936,5.157173748,0.48571718,0.5882868,0.540597457,0.022756618,6.02110052,0.4825613,0.56721234,0.517720793,0.023757026,5.766303363,0.5875119,0.6783702,0.637818492,0.021442561,7.103935106,0.44961572,0.5173898,0.476173072,0.015394176,5.303550535,0.6072993,0.68526524,0.647943658,0.017808815,7.216707817,0.446668,0.5817401,0.49139866,0.036628224,5.473131043,0.65228,0.7668154,0.715113892,0.021122264,7.964840691,0.43541658,0.50295585,0.46192217,0.020745195,5.144825934,0.71034753,0.78721833,0.736972431,0.016926916,8.208298113,smash
p32_smash_s3.csv,2.766666667,47,1.359859146,6.737527285,4.954577323,52.85433816,0.480667483,120.3583026,2.487987806,179.9644077,48.98256757,125.0734052,2.129318183,179.7903979,53.4075161,160.4760312,125.2027349,179.3921054,13.33805695,157.3609873,126.6069352,179.9270323,14.80704253,167.9489714,141.3188322,179.6486533,8.152276867,42.44865104,-178.1415754,179.5822855,140.021285,4.715102591,3.115043886,0.110754813,0.058631961,0.3650305,0.47995684,0.422191083,0.030132993,3.811943433,0.26144636,0.49178672,0.345286314,0.043819797,3.117573886,0.36017084,0.48786807,0.411002156,0.034092283,3.710919133,0.26655298,0.49231014,0.346111211,0.043160397,3.125021843,0.3746841,0.48108536,0.450019435,0.020100258,4.063204306,0.3125505,0.51723254,0.40067541,0.03934306,3.617679425,0.35237616,0.46870232,0.409054172,0.032648211,3.693330881,0.3272854,0.5281267,0.405193956,0.037824059,3.658477168,0.344629,0.5521432,0.468666104,0.035897518,4.23156421,0.24272907,0.5582946,0.451163078,0.066430531,4.073530213,0.33466882,0.5116219,0.403666792,0.048348443,3.644688474,0.32415223,0.5613413,0.464295935,0.046514256,4.192106153,0.36205578,0.6279026,0.4616994,0.061521621,4.168662164,0.1539407,0.6053611,0.471526961,0.103403086,4.25739475,0.33065653,0.5874667,0.410358024,0.056868832,3.7051033,0.25280976,0.5990107,0.489808005,0.080963879,4.422453433,0.40787014,0.4736715,0.44992797,0.016843013,4.062378474,0.48648703,0.60973245,0.546351811,0.029146958,4.932984798,0.38266605,0.49676955,0.423795198,0.025737194,3.82642691,0.48965752,0.60403115,0.547514396,0.027017079,4.943481723,0.4120792,0.4821112,0.458029259,0.01373433,4.135524632,0.56767106,0.7325444,0.655804032,0.040833704,5.921223759,0.39058667,0.4649664,0.427051869,0.023655571,3.855831236,0.5937208,0.7183518,0.655207302,0.030912535,5.915835908,0.4014035,0.49632084,0.457964985,0.030035892,4.134944307,0.68315756,0.854841,0.762464208,0.060019191,6.884253466,0.4005028,0.49711618,0.432775057,0.027717548,3.907505633,0.6885359,0.8348144,0.751192678,0.038006759,6.782483352,smash
p3_smash_s1.csv,2.233333333,24,0.496733282,3.930652654,7.913004415,21.59849138,0.429615457,140.3829018,6.115282575,178.1323688,36.60956416,131.8894804,13.42424404,179.4846351,41.79231633,172.8918058,153.1025404,179.8489058,6.453331035,172.6076864,158.2994709,179.8823535,6.110830254,169.858674,156.9832286,178.9330006,5.802963635,89.57104007,-179.8912923,179.8301123,149.6918722,8.493421405,0.284119408,0.076559582,0.053719226,0.44472504,0.5446266,0.497503778,0.035999298,6.498256209,0.26934087,0.30943924,0.28701715,0.008239594,3.748938317,0.42472023,0.53058195,0.47962983,0.038102627,6.264791655,0.26831216,0.3098451,0.285903662,0.008272539,3.734394241,0.48324084,0.56318855,0.524424046,0.027878726,6.849881273,0.3142768,0.35584283,0.341515141,0.00847393,4.460775942,0.40341243,0.49952,0.451662542,0.03343191,5.899490713,0.33770317,0.36105877,0.347480236,0.0047194,4.538690353,0.4738594,0.6076641,0.542390474,0.035698244,7.084553762,0.21871668,0.42774916,0.393299256,0.050419963,5.137165672,0.376615,0.48696554,0.431709454,0.038655974,5.638869016,0.38164228,0.43171078,0.412593908,0.009265683,5.389187056,0.3990328,0.6226696,0.536071346,0.057679803,7.00201507,0.14202267,0.48078662,0.415650149,0.088488115,5.429106838,0.37099147,0.5798222,0.444828944,0.062398342,5.810232145,0.3401839,0.49746227,0.443580765,0.040237304,5.793928784,0.4708664,0.53532946,0.509174399,0.020179644,6.650694613,0.4822392,0.50406486,0.491060406,0.00555608,6.414094674,0.42539454,0.4950375,0.461572566,0.023861214,6.028932694,0.4817574,0.5032079,0.49254257,0.005633475,6.433454285,0.4976045,0.5406649,0.517428663,0.011712786,6.758509517,0.57887745,0.61376584,0.598933351,0.007844478,7.823101119,0.43077004,0.4966547,0.460544463,0.020836218,6.015503894,0.5957684,0.62505805,0.610331896,0.007513063,7.971985754,0.4973331,0.54062825,0.523352598,0.010417293,6.83588631,0.66946054,0.702213,0.687549706,0.007407908,8.980583345,0.4394364,0.47392547,0.449413583,0.008060763,5.870115432,0.7003181,0.73054266,0.715435299,0.009284272,9.344817216,smash
p53_smash_s3.csv,2.133333333,13,0.631176377,2.827973659,4.480480832,14.32848148,0.421810861,137.6404409,5.364441359,178.6847329,38.5800905,134.0784861,3.182320754,179.1166927,48.83333512,155.5839207,126.1957051,178.9552918,12.86390434,168.074494,144.0086296,179.9524243,9.218701773,172.1796665,158.2938784,179.8964792,6.334318744,105.8085218,-179.8569957,179.2646527,127.6084795,3.561954834,12.49057339,0.12466005,0.06066284,0.37142682,0.5080403,0.451360159,0.042520142,3.620728194,0.2133179,0.29226193,0.250713963,0.018214495,2.011181302,0.35395917,0.4871486,0.428629051,0.044866947,3.438383427,0.22602192,0.29724395,0.256838318,0.017835593,2.060309754,0.46987396,0.5413594,0.507659753,0.020716898,4.07235318,0.2672951,0.34304342,0.31446432,0.020875723,2.522574949,0.36336678,0.46488577,0.405152554,0.033302331,3.250059284,0.31401116,0.36270863,0.338433134,0.011728935,2.714848361,0.46766698,0.59594285,0.542624953,0.039118339,4.352837582,0.21703851,0.48411524,0.37091609,0.08494497,2.975420664,0.34628364,0.5244904,0.416021437,0.046422246,3.337247462,0.24408165,0.49048615,0.416142762,0.064311613,3.338220706,0.41127986,0.650602,0.533480826,0.06655247,4.279485082,0.12744379,0.5634954,0.392016858,0.156791395,3.144687148,0.3772659,0.5846909,0.442565802,0.056284383,3.550181478,0.1847167,0.5701188,0.451604864,0.126013072,3.622691171,0.49291715,0.54705083,0.523690745,0.013492445,4.200950848,0.49634206,0.5342858,0.511817691,0.009325604,4.105707396,0.44278538,0.49551278,0.46421842,0.013559797,3.723874793,0.5063361,0.5357942,0.520444034,0.007807604,4.174906333,0.5046909,0.56433886,0.536190819,0.01780443,4.301224148,0.6099124,0.6632699,0.638629635,0.010956473,5.122969488,0.4522432,0.5181464,0.475511808,0.018000247,3.81446828,0.63251734,0.6834459,0.663746589,0.012047649,5.324453077,0.4696861,0.55456305,0.515942514,0.02320721,4.138795968,0.6879108,0.7466954,0.72028542,0.013457445,5.777997184,0.4540131,0.48119712,0.4673212,0.006186263,3.748764726,0.75717825,0.807568,0.782060428,0.011898478,6.273544937,smash
p46_smash_s3.csv,2.5,53,1.142128362,11.17289939,9.782525126,73.3296997,0.406011123,136.4067143,4.034152015,179.5537119,39.84518158,125.0020715,3.128254268,172.6243774,39.32335845,166.4964284,149.1733967,176.4596147,7.650257149,167.3407513,146.5873762,179.2569359,9.898639462,168.2025369,152.3076237,179.9779096,7.93574725,-49.56739807,-179.7382514,179.8805543,149.3042538,11.40464279,0.844322847,0.089240047,0.057240118,0.498861,0.5840172,0.533827041,0.027539491,5.981922483,0.29469508,0.3730131,0.321138246,0.014498911,3.598588953,0.48354518,0.5622471,0.522699073,0.025416162,5.857225457,0.28872412,0.37192792,0.319782232,0.014445764,3.58339383,0.50501025,0.59598565,0.548554638,0.022232934,6.146955985,0.3522919,0.4070152,0.375276819,0.013034437,4.205251264,0.43716204,0.5938543,0.500642315,0.035533793,5.61006335,0.33266217,0.39623746,0.371994047,0.013238625,4.168465409,0.45567793,0.6577538,0.554622379,0.033528934,6.214949453,0.27373755,0.47857505,0.406699911,0.06099426,4.557370002,0.41544116,0.65662247,0.489754797,0.046830167,5.488060752,0.27383637,0.47535592,0.401727866,0.064250952,4.501654597,0.43403384,0.6741085,0.546455437,0.046300108,6.1234329,0.17722213,0.53529906,0.408114621,0.106427496,4.573222856,0.40653798,0.67697155,0.498431197,0.048275859,5.585286163,0.17868482,0.5353818,0.403907625,0.108848989,4.526080395,0.4967838,0.559806,0.527018189,0.014446862,5.90562432,0.496175,0.53448534,0.519243431,0.007719604,5.818502471,0.45483047,0.5486871,0.494169308,0.026536569,5.537528577,0.49673802,0.5343694,0.518880298,0.008403645,5.814433293,0.4962766,0.5588916,0.530392046,0.016520355,5.94343085,0.59637886,0.6548562,0.626854806,0.013695531,7.02436664,0.44622803,0.5365361,0.487215248,0.024326349,5.459603245,0.58912647,0.65439224,0.623689339,0.014998403,6.988895266,0.51256895,0.5721167,0.544018634,0.013871865,6.096126733,0.68308365,0.7607741,0.729496153,0.017756036,8.174538015,0.43190026,0.55053496,0.496524459,0.03910335,5.563919768,0.6603421,0.75535077,0.71692631,0.022130346,8.033683731,smash
